300, 0.0624278383363559
316, 0.10658054231011815
332, 0.1584487694397475
348, 0.24114968905946288
364, 0.36406749751783263
380, 0.557781581725327
396.00000000000006, 0.6992531787923991
412, 0.7879362703177847
428.00000000000006, 0.8234584881669696
444.00000000000006, 0.8405605261912248
460.00000000000006, 0.8541337812285782
476.00000000000006, 0.8681800929607201
492.00000000000006, 0.8826847170163705
508.00000000000006, 0.8879815679847194
524, 0.8915133933281086
540, 0.8959085155464727
556, 0.8974661656202146
572, 0.898562278382816
588.0185372837798, 0.9043570334969309
605.2428790892311, 0.909563620233702
621.3911981722877, 0.9136111931338512
639.6926033410645, 0.9182371022312644
661.2269330013689, 0.9182214926173031
681.6862805802093, 0.9153071776907399
701.0716867185167, 0.9077544659755945
716.0000000000002, 0.8974612048530756
732, 0.8828907704213453
748, 0.8634190561218578
764, 0.838435423116462
780, 0.8069957401101602
796, 0.7715643950829707
812.0000000000002, 0.7299314656215818
828, 0.6826653191258318
844, 0.6318580157537537
860, 0.5768218414587452
876.0000000000002, 0.5198947343828415
892.0000000000002, 0.4619428034304134
908, 0.4042408214336829
924.0000000000002, 0.3471751712183734
940, 0.29207046634686207
956, 0.23997271815134624
972, 0.19302978236245305
988, 0.1505986534772702
1004.0000000000002, 0.11360273463696768
1020, 0.08082561052082538
1036, 0.05394857269444886
1055.8372801808634, 0.028373595297343623
1075.228583284445, 0.010962631884977925
1099.9993062393796, 0.0005065319730421791
